Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-g21o,Randomise questionnaire elements?,Question Key,Response
7,1653645724270,27/05/2022 10:02:04,1653645723657,1,27/05/2022 11:02:03,85439,16,questionnaire-mbc5,,22124720,BLIND,6525969,,complete,,62909d04ec969823eba38e7c,tablet,Amazon KFSUWI,Android 5.1.1,Silk 100.2.19,800x1280,800x1094,,Demographics,5,continue,No,native-language-quantised,1
8,1653645724270,27/05/2022 10:02:04,1653645723657,1,27/05/2022 11:02:03,85439,16,questionnaire-mbc5,,22124720,BLIND,6525969,,complete,,62909d04ec969823eba38e7c,tablet,Amazon KFSUWI,Android 5.1.1,Silk 100.2.19,800x1280,800x1094,,Demographics,5,continue,No,language1,Yes
9,1653645724270,27/05/2022 10:02:04,1653645723657,1,27/05/2022 11:02:03,85439,16,questionnaire-mbc5,,22124720,BLIND,6525969,,complete,,62909d04ec969823eba38e7c,tablet,Amazon KFSUWI,Android 5.1.1,Silk 100.2.19,800x1280,800x1094,,Demographics,5,continue,No,language1-quantised,1
10,1653645724270,27/05/2022 10:02:04,1653645723658,1,27/05/2022 11:02:03,85439,16,questionnaire-mbc5,,22124720,BLIND,6525969,,complete,,62909d04ec969823eba38e7c,tablet,Amazon KFSUWI,Android 5.1.1,Silk 100.2.19,800x1280,800x1094,,Demographics,5,continue,No,language2,Yes
11,1653645724270,27/05/2022 10:02:04,1653645723660,1,27/05/2022 11:02:03,85439,16,questionnaire-mbc5,,22124720,BLIND,6525969,,complete,,62909d04ec969823eba38e7c,tablet,Amazon KFSUWI,Android 5.1.1,Silk 100.2.19,800x1280,800x1094,,Demographics,5,continue,No,language2-quantised,1
12,1653645724270,27/05/2022 10:02:04,1653645723661,1,27/05/2022 11:02:03,85439,16,questionnaire-mbc5,,22124720,BLIND,6525969,,complete,,62909d04ec969823eba38e7c,tablet,Amazon KFSUWI,Android 5.1.1,Silk 100.2.19,800x1280,800x1094,,Demographics,5,continue,No,language-3,No
13,1653645724270,27/05/2022 10:02:04,1653645723661,1,27/05/2022 11:02:03,85439,16,questionnaire-mbc5,,22124720,BLIND,6525969,,complete,,62909d04ec969823eba38e7c,tablet,Amazon KFSUWI,Android 5.1.1,Silk 100.2.19,800x1280,800x1094,,Demographics,5,continue,No,language-3-quantised,2
14,1653645724270,27/05/2022 10:02:04,1653645723661,1,27/05/2022 11:02:03,85439,16,questionnaire-mbc5,,22124720,BLIND,6525969,,complete,,62909d04ec969823eba38e7c,tablet,Amazon KFSUWI,Android 5.1.1,Silk 100.2.19,800x1280,800x1094,,Demographics,5,continue,No,END QUESTIONNAIRE,26527
1,1653645740944,27/05/2022 10:02:20,1653645740810,1,27/05/2022 11:02:20,85439,16,questionnaire-mbc5,,22124741,BLIND,6525997,,complete,,62909d5f8df768e9da490c2b,computer,Desktop or Laptop,Windows 10,Edge 101.0.1210.47,1536x864,1536x746,,Demographics,5,continue,No,BEGIN QUESTIONNAIRE,
2,1653645761778,27/05/2022 10:02:41,1653645761707,1,27/05/2022 11:02:41,85439,16,questionnaire-mbc5,,22124741,BLIND,6525997,,complete,,62909d5f8df768e9da490c2b,computer,Desktop or Laptop,Windows 10,Edge 101.0.1210.47,1536x864,1519x746,,Demographics,5,continue,No,age,61
3,1653645761932,27/05/2022 10:02:41,1653645761708,1,27/05/2022 11:02:41,85439,16,questionnaire-mbc5,,22124741,BLIND,6525997,,complete,,62909d5f8df768e9da490c2b,computer,Desktop or Laptop,Windows 10,Edge 101.0.1210.47,1536x864,1519x746,,Demographics,5,continue,No,age-quantised,44
4,1653645761932,27/05/2022 10:02:41,1653645761708,1,27/05/2022 11:02:41,85439,16,questionnaire-mbc5,,22124741,BLIND,6525997,,complete,,62909d5f8df768e9da490c2b,computer,Desktop or Laptop,Windows 10,Edge 101.0.1210.47,1536x864,1519x746,,Demographics,5,continue,No,gender,Male
5,1653645761932,27/05/2022 10:02:41,1653645761708,1,27/05/2022 11:02:41,85439,16,questionnaire-mbc5,,22124741,BLIND,6525997,,complete,,62909d5f8df768e9da490c2b,computer,Desktop or Laptop,Windows 10,Edge 101.0.1210.47,1536x864,1519x746,,Demographics,5,continue,No,gender-quantised,2
6,1653645761932,27/05/2022 10:02:41,1653645761708,1,27/05/2022 11:02:41,85439,16,questionnaire-mbc5,,22124741,BLIND,6525997,,complete,,62909d5f8df768e9da490c2b,computer,Desktop or Laptop,Windows 10,Edge 101.0.1210.47,1536x864,1519x746,,Demographics,5,continue,No,native-language,Yes
7,1653645761932,27/05/2022 10:02:41,1653645761708,1,27/05/2022 11:02:41,85439,16,questionnaire-mbc5,,22124741,BLIND,6525997,,complete,,62909d5f8df768e9da490c2b,computer,Desktop or Laptop,Windows 10,Edge 101.0.1210.47,1536x864,1519x746,,Demographics,5,continue,No,native-language-quantised,1
8,1653645761932,27/05/2022 10:02:41,1653645761708,1,27/05/2022 11:02:41,85439,16,questionnaire-mbc5,,22124741,BLIND,6525997,,complete,,62909d5f8df768e9da490c2b,computer,Desktop or Laptop,Windows 10,Edge 101.0.1210.47,1536x864,1519x746,,Demographics,5,continue,No,language1,Yes
9,1653645761932,27/05/2022 10:02:41,1653645761708,1,27/05/2022 11:02:41,85439,16,questionnaire-mbc5,,22124741,BLIND,6525997,,complete,,62909d5f8df768e9da490c2b,computer,Desktop or Laptop,Windows 10,Edge 101.0.1210.47,1536x864,1519x746,,Demographics,5,continue,No,language1-quantised,1
10,1653645761932,27/05/2022 10:02:41,1653645761708,1,27/05/2022 11:02:41,85439,16,questionnaire-mbc5,,22124741,BLIND,6525997,,complete,,62909d5f8df768e9da490c2b,computer,Desktop or Laptop,Windows 10,Edge 101.0.1210.47,1536x864,1519x746,,Demographics,5,continue,No,language2,Yes
11,1653645761932,27/05/2022 10:02:41,1653645761708,1,27/05/2022 11:02:41,85439,16,questionnaire-mbc5,,22124741,BLIND,6525997,,complete,,62909d5f8df768e9da490c2b,computer,Desktop or Laptop,Windows 10,Edge 101.0.1210.47,1536x864,1519x746,,Demographics,5,continue,No,language2-quantised,1
12,1653645761932,27/05/2022 10:02:41,1653645761709,1,27/05/2022 11:02:41,85439,16,questionnaire-mbc5,,22124741,BLIND,6525997,,complete,,62909d5f8df768e9da490c2b,computer,Desktop or Laptop,Windows 10,Edge 101.0.1210.47,1536x864,1519x746,,Demographics,5,continue,No,language-3,No
13,1653645761932,27/05/2022 10:02:41,1653645761709,1,27/05/2022 11:02:41,85439,16,questionnaire-mbc5,,22124741,BLIND,6525997,,complete,,62909d5f8df768e9da490c2b,computer,Desktop or Laptop,Windows 10,Edge 101.0.1210.47,1536x864,1519x746,,Demographics,5,continue,No,language-3-quantised,2
14,1653645761932,27/05/2022 10:02:41,1653645761709,1,27/05/2022 11:02:41,85439,16,questionnaire-mbc5,,22124741,BLIND,6525997,,complete,,62909d5f8df768e9da490c2b,computer,Desktop or Laptop,Windows 10,Edge 101.0.1210.47,1536x864,1519x746,,Demographics,5,continue,No,END QUESTIONNAIRE,20899
1,1653645804430,27/05/2022 10:03:24,1653645805060,1,27/05/2022 11:03:25,85439,16,questionnaire-mbc5,,22124758,BLIND,6525924,,complete,,62909bb5fb1fdfe6fdba078c,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1920x1080,1920x965,,Demographics,5,continue,No,BEGIN QUESTIONNAIRE,
2,1653645841399,27/05/2022 10:04:01,1653645842048,1,27/05/2022 11:04:02,85439,16,questionnaire-mbc5,,22124758,BLIND,6525924,,complete,,62909bb5fb1fdfe6fdba078c,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1920x1080,1920x965,,Demographics,5,continue,No,age,44
3,1653645841463,27/05/2022 10:04:01,1653645842050,1,27/05/2022 11:04:02,85439,16,questionnaire-mbc5,,22124758,BLIND,6525924,,complete,,62909bb5fb1fdfe6fdba078c,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1920x1080,1920x965,,Demographics,5,continue,No,age-quantised,27
4,1653645841463,27/05/2022 10:04:01,1653645842050,1,27/05/2022 11:04:02,85439,16,questionnaire-mbc5,,22124758,BLIND,6525924,,complete,,62909bb5fb1fdfe6fdba078c,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1920x1080,1920x965,,Demographics,5,continue,No,gender,Male
5,1653645841463,27/05/2022 10:04:01,1653645842050,1,27/05/2022 11:04:02,85439,16,questionnaire-mbc5,,22124758,BLIND,6525924,,complete,,62909bb5fb1fdfe6fdba078c,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1920x1080,1920x965,,Demographics,5,continue,No,gender-quantised,2
6,1653645841463,27/05/2022 10:04:01,1653645842050,1,27/05/2022 11:04:02,85439,16,questionnaire-mbc5,,22124758,BLIND,6525924,,complete,,62909bb5fb1fdfe6fdba078c,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1920x1080,1920x965,,Demographics,5,continue,No,native-language,Yes
7,1653645841463,27/05/2022 10:04:01,1653645842050,1,27/05/2022 11:04:02,85439,16,questionnaire-mbc5,,22124758,BLIND,6525924,,complete,,62909bb5fb1fdfe6fdba078c,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1920x1080,1920x965,,Demographics,5,continue,No,native-language-quantised,1
8,1653645841463,27/05/2022 10:04:01,1653645842050,1,27/05/2022 11:04:02,85439,16,questionnaire-mbc5,,22124758,BLIND,6525924,,complete,,62909bb5fb1fdfe6fdba078c,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1920x1080,1920x965,,Demographics,5,continue,No,language1,Yes
9,1653645841463,27/05/2022 10:04:01,1653645842050,1,27/05/2022 11:04:02,85439,16,questionnaire-mbc5,,22124758,BLIND,6525924,,complete,,62909bb5fb1fdfe6fdba078c,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1920x1080,1920x965,,Demographics,5,continue,No,language1-quantised,1
10,1653645841463,27/05/2022 10:04:01,1653645842050,1,27/05/2022 11:04:02,85439,16,questionnaire-mbc5,,22124758,BLIND,6525924,,complete,,62909bb5fb1fdfe6fdba078c,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1920x1080,1920x965,,Demographics,5,continue,No,language2,Yes
11,1653645841463,27/05/2022 10:04:01,1653645842050,1,27/05/2022 11:04:02,85439,16,questionnaire-mbc5,,22124758,BLIND,6525924,,complete,,62909bb5fb1fdfe6fdba078c,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1920x1080,1920x965,,Demographics,5,continue,No,language2-quantised,1
12,1653645841463,27/05/2022 10:04:01,1653645842050,1,27/05/2022 11:04:02,85439,16,questionnaire-mbc5,,22124758,BLIND,6525924,,complete,,62909bb5fb1fdfe6fdba078c,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1920x1080,1920x965,,Demographics,5,continue,No,language-3,No
13,1653645841463,27/05/2022 10:04:01,1653645842050,1,27/05/2022 11:04:02,85439,16,questionnaire-mbc5,,22124758,BLIND,6525924,,complete,,62909bb5fb1fdfe6fdba078c,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1920x1080,1920x965,,Demographics,5,continue,No,language-3-quantised,2
14,1653645841463,27/05/2022 10:04:01,1653645842050,1,27/05/2022 11:04:02,85439,16,questionnaire-mbc5,,22124758,BLIND,6525924,,complete,,62909bb5fb1fdfe6fdba078c,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1920x1080,1920x965,,Demographics,5,continue,No,END QUESTIONNAIRE,36990
1,1653645818566,27/05/2022 10:03:38,1653645818016,-7,27/05/2022 03:03:38,85439,16,questionnaire-mbc5,,22124759,BLIND,6526022,,complete,,62909d6a6326ea15d7cb74a1,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1600x900,1600x775,,Demographics,5,continue,No,BEGIN QUESTIONNAIRE,
2,1653645842831,27/05/2022 10:04:02,1653645842338,-7,27/05/2022 03:04:02,85439,16,questionnaire-mbc5,,22124759,BLIND,6526022,,complete,,62909d6a6326ea15d7cb74a1,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1600x900,1583x775,,Demographics,5,continue,No,age,31
3,1653645843287,27/05/2022 10:04:03,1653645842345,-7,27/05/2022 03:04:02,85439,16,questionnaire-mbc5,,22124759,BLIND,6526022,,complete,,62909d6a6326ea15d7cb74a1,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1600x900,1583x775,,Demographics,5,continue,No,age-quantised,14
4,1653645843287,27/05/2022 10:04:03,1653645842346,-7,27/05/2022 03:04:02,85439,16,questionnaire-mbc5,,22124759,BLIND,6526022,,complete,,62909d6a6326ea15d7cb74a1,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1600x900,1583x775,,Demographics,5,continue,No,gender,Male
5,1653645843287,27/05/2022 10:04:03,1653645842347,-7,27/05/2022 03:04:02,85439,16,questionnaire-mbc5,,22124759,BLIND,6526022,,complete,,62909d6a6326ea15d7cb74a1,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1600x900,1583x775,,Demographics,5,continue,No,gender-quantised,2
6,1653645843287,27/05/2022 10:04:03,1653645842348,-7,27/05/2022 03:04:02,85439,16,questionnaire-mbc5,,22124759,BLIND,6526022,,complete,,62909d6a6326ea15d7cb74a1,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1600x900,1583x775,,Demographics,5,continue,No,native-language,Yes
7,1653645843287,27/05/2022 10:04:03,1653645842349,-7,27/05/2022 03:04:02,85439,16,questionnaire-mbc5,,22124759,BLIND,6526022,,complete,,62909d6a6326ea15d7cb74a1,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1600x900,1583x775,,Demographics,5,continue,No,native-language-quantised,1
8,1653645843287,27/05/2022 10:04:03,1653645842349,-7,27/05/2022 03:04:02,85439,16,questionnaire-mbc5,,22124759,BLIND,6526022,,complete,,62909d6a6326ea15d7cb74a1,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1600x900,1583x775,,Demographics,5,continue,No,language1,Yes
9,1653645843287,27/05/2022 10:04:03,1653645842350,-7,27/05/2022 03:04:02,85439,16,questionnaire-mbc5,,22124759,BLIND,6526022,,complete,,62909d6a6326ea15d7cb74a1,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1600x900,1583x775,,Demographics,5,continue,No,language1-quantised,1
10,1653645843287,27/05/2022 10:04:03,1653645842351,-7,27/05/2022 03:04:02,85439,16,questionnaire-mbc5,,22124759,BLIND,6526022,,complete,,62909d6a6326ea15d7cb74a1,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1600x900,1583x775,,Demographics,5,continue,No,language2,Yes
11,1653645843287,27/05/2022 10:04:03,1653645842352,-7,27/05/2022 03:04:02,85439,16,questionnaire-mbc5,,22124759,BLIND,6526022,,complete,,62909d6a6326ea15d7cb74a1,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1600x900,1583x775,,Demographics,5,continue,No,language2-quantised,1
12,1653645843287,27/05/2022 10:04:03,1653645842353,-7,27/05/2022 03:04:02,85439,16,questionnaire-mbc5,,22124759,BLIND,6526022,,complete,,62909d6a6326ea15d7cb74a1,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1600x900,1583x775,,Demographics,5,continue,No,language-3,Yes
13,1653645843287,27/05/2022 10:04:03,1653645842353,-7,27/05/2022 03:04:02,85439,16,questionnaire-mbc5,,22124759,BLIND,6526022,,complete,,62909d6a6326ea15d7cb74a1,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1600x900,1583x775,,Demographics,5,continue,No,language-3-quantised,1
14,1653645843287,27/05/2022 10:04:03,1653645842354,-7,27/05/2022 03:04:02,85439,16,questionnaire-mbc5,,22124759,BLIND,6526022,,complete,,62909d6a6326ea15d7cb74a1,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1600x900,1583x775,,Demographics,5,continue,No,END QUESTIONNAIRE,24338
1,1653645924829,27/05/2022 10:05:24,1653645924346,1,27/05/2022 11:05:24,85439,16,questionnaire-mbc5,,22124792,BLIND,6526001,,complete,,62909d821c0dc8da3dccde42,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1680x1050,1680x925,,Demographics,5,continue,No,BEGIN QUESTIONNAIRE,
2,1653645944854,27/05/2022 10:05:44,1653645944422,1,27/05/2022 11:05:44,85439,16,questionnaire-mbc5,,22124792,BLIND,6526001,,complete,,62909d821c0dc8da3dccde42,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1680x1050,1680x925,,Demographics,5,continue,No,age,33
3,1653645944938,27/05/2022 10:05:44,1653645944424,1,27/05/2022 11:05:44,85439,16,questionnaire-mbc5,,22124792,BLIND,6526001,,complete,,62909d821c0dc8da3dccde42,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1680x1050,1680x925,,Demographics,5,continue,No,age-quantised,16
4,1653645944938,27/05/2022 10:05:44,1653645944424,1,27/05/2022 11:05:44,85439,16,questionnaire-mbc5,,22124792,BLIND,6526001,,complete,,62909d821c0dc8da3dccde42,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1680x1050,1680x925,,Demographics,5,continue,No,gender,Male
5,1653645944938,27/05/2022 10:05:44,1653645944425,1,27/05/2022 11:05:44,85439,16,questionnaire-mbc5,,22124792,BLIND,6526001,,complete,,62909d821c0dc8da3dccde42,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1680x1050,1680x925,,Demographics,5,continue,No,gender-quantised,2
6,1653645944938,27/05/2022 10:05:44,1653645944425,1,27/05/2022 11:05:44,85439,16,questionnaire-mbc5,,22124792,BLIND,6526001,,complete,,62909d821c0dc8da3dccde42,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1680x1050,1680x925,,Demographics,5,continue,No,native-language,Yes
7,1653645944938,27/05/2022 10:05:44,1653645944425,1,27/05/2022 11:05:44,85439,16,questionnaire-mbc5,,22124792,BLIND,6526001,,complete,,62909d821c0dc8da3dccde42,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1680x1050,1680x925,,Demographics,5,continue,No,native-language-quantised,1
8,1653645944938,27/05/2022 10:05:44,1653645944425,1,27/05/2022 11:05:44,85439,16,questionnaire-mbc5,,22124792,BLIND,6526001,,complete,,62909d821c0dc8da3dccde42,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1680x1050,1680x925,,Demographics,5,continue,No,language1,Yes
9,1653645944938,27/05/2022 10:05:44,1653645944425,1,27/05/2022 11:05:44,85439,16,questionnaire-mbc5,,22124792,BLIND,6526001,,complete,,62909d821c0dc8da3dccde42,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1680x1050,1680x925,,Demographics,5,continue,No,language1-quantised,1
10,1653645944938,27/05/2022 10:05:44,1653645944425,1,27/05/2022 11:05:44,85439,16,questionnaire-mbc5,,22124792,BLIND,6526001,,complete,,62909d821c0dc8da3dccde42,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1680x1050,1680x925,,Demographics,5,continue,No,language2,Yes
11,1653645944938,27/05/2022 10:05:44,1653645944426,1,27/05/2022 11:05:44,85439,16,questionnaire-mbc5,,22124792,BLIND,6526001,,complete,,62909d821c0dc8da3dccde42,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1680x1050,1680x925,,Demographics,5,continue,No,language2-quantised,1
12,1653645944938,27/05/2022 10:05:44,1653645944426,1,27/05/2022 11:05:44,85439,16,questionnaire-mbc5,,22124792,BLIND,6526001,,complete,,62909d821c0dc8da3dccde42,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1680x1050,1680x925,,Demographics,5,continue,No,language-3,No
13,1653645944938,27/05/2022 10:05:44,1653645944426,1,27/05/2022 11:05:44,85439,16,questionnaire-mbc5,,22124792,BLIND,6526001,,complete,,62909d821c0dc8da3dccde42,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1680x1050,1680x925,,Demographics,5,continue,No,language-3-quantised,2
14,1653645944938,27/05/2022 10:05:44,1653645944426,1,27/05/2022 11:05:44,85439,16,questionnaire-mbc5,,22124792,BLIND,6526001,,complete,,62909d821c0dc8da3dccde42,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1680x1050,1680x925,,Demographics,5,continue,No,END QUESTIONNAIRE,20080
1,1653645963300,27/05/2022 10:06:03,1653645962991,1,27/05/2022 11:06:02,85439,16,questionnaire-mbc5,,22124809,BLIND,6526030,,complete,,62909e574e69f330d82cfe96,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1680x1050,1680x907,,Demographics,5,continue,No,BEGIN QUESTIONNAIRE,
2,1653645978385,27/05/2022 10:06:18,1653645978100,1,27/05/2022 11:06:18,85439,16,questionnaire-mbc5,,22124809,BLIND,6526030,,complete,,62909e574e69f330d82cfe96,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1680x1050,1680x907,,Demographics,5,continue,No,age,42
3,1653645978505,27/05/2022 10:06:18,1653645978101,1,27/05/2022 11:06:18,85439,16,questionnaire-mbc5,,22124809,BLIND,6526030,,complete,,62909e574e69f330d82cfe96,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1680x1050,1680x907,,Demographics,5,continue,No,age-quantised,25
4,1653645978505,27/05/2022 10:06:18,1653645978101,1,27/05/2022 11:06:18,85439,16,questionnaire-mbc5,,22124809,BLIND,6526030,,complete,,62909e574e69f330d82cfe96,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1680x1050,1680x907,,Demographics,5,continue,No,gender,Male
5,1653645978505,27/05/2022 10:06:18,1653645978101,1,27/05/2022 11:06:18,85439,16,questionnaire-mbc5,,22124809,BLIND,6526030,,complete,,62909e574e69f330d82cfe96,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1680x1050,1680x907,,Demographics,5,continue,No,gender-quantised,2
6,1653645978505,27/05/2022 10:06:18,1653645978102,1,27/05/2022 11:06:18,85439,16,questionnaire-mbc5,,22124809,BLIND,6526030,,complete,,62909e574e69f330d82cfe96,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1680x1050,1680x907,,Demographics,5,continue,No,native-language,Yes
7,1653645978505,27/05/2022 10:06:18,1653645978102,1,27/05/2022 11:06:18,85439,16,questionnaire-mbc5,,22124809,BLIND,6526030,,complete,,62909e574e69f330d82cfe96,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1680x1050,1680x907,,Demographics,5,continue,No,native-language-quantised,1
8,1653645978505,27/05/2022 10:06:18,1653645978102,1,27/05/2022 11:06:18,85439,16,questionnaire-mbc5,,22124809,BLIND,6526030,,complete,,62909e574e69f330d82cfe96,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1680x1050,1680x907,,Demographics,5,continue,No,language1,Yes
9,1653645978505,27/05/2022 10:06:18,1653645978102,1,27/05/2022 11:06:18,85439,16,questionnaire-mbc5,,22124809,BLIND,6526030,,complete,,62909e574e69f330d82cfe96,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1680x1050,1680x907,,Demographics,5,continue,No,language1-quantised,1
10,1653645978505,27/05/2022 10:06:18,1653645978102,1,27/05/2022 11:06:18,85439,16,questionnaire-mbc5,,22124809,BLIND,6526030,,complete,,62909e574e69f330d82cfe96,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1680x1050,1680x907,,Demographics,5,continue,No,language2,Yes
11,1653645978505,27/05/2022 10:06:18,1653645978102,1,27/05/2022 11:06:18,85439,16,questionnaire-mbc5,,22124809,BLIND,6526030,,complete,,62909e574e69f330d82cfe96,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1680x1050,1680x907,,Demographics,5,continue,No,language2-quantised,1
12,1653645978505,27/05/2022 10:06:18,1653645978102,1,27/05/2022 11:06:18,85439,16,questionnaire-mbc5,,22124809,BLIND,6526030,,complete,,62909e574e69f330d82cfe96,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1680x1050,1680x907,,Demographics,5,continue,No,language-3,No
13,1653645978505,27/05/2022 10:06:18,1653645978103,1,27/05/2022 11:06:18,85439,16,questionnaire-mbc5,,22124809,BLIND,6526030,,complete,,62909e574e69f330d82cfe96,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1680x1050,1680x907,,Demographics,5,continue,No,language-3-quantised,2
14,1653645978505,27/05/2022 10:06:18,1653645978103,1,27/05/2022 11:06:18,85439,16,questionnaire-mbc5,,22124809,BLIND,6526030,,complete,,62909e574e69f330d82cfe96,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1680x1050,1680x907,,Demographics,5,continue,No,END QUESTIONNAIRE,15112
1,1653645973842,27/05/2022 10:06:13,1653645972964,1,27/05/2022 11:06:12,85439,16,questionnaire-mbc5,,22124813,BLIND,6526010,,complete,,62909db86a9e464ac7112a22,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1768x992,1768x849,,Demographics,5,continue,No,BEGIN QUESTIONNAIRE,
2,1653645994547,27/05/2022 10:06:34,1653645993695,1,27/05/2022 11:06:33,85439,16,questionnaire-mbc5,,22124813,BLIND,6526010,,complete,,62909db86a9e464ac7112a22,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1768x992,1768x849,,Demographics,5,continue,No,age,54
3,1653645994606,27/05/2022 10:06:34,1653645993697,1,27/05/2022 11:06:33,85439,16,questionnaire-mbc5,,22124813,BLIND,6526010,,complete,,62909db86a9e464ac7112a22,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1768x992,1768x849,,Demographics,5,continue,No,age-quantised,37
4,1653645994606,27/05/2022 10:06:34,1653645993697,1,27/05/2022 11:06:33,85439,16,questionnaire-mbc5,,22124813,BLIND,6526010,,complete,,62909db86a9e464ac7112a22,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1768x992,1768x849,,Demographics,5,continue,No,gender,Male
5,1653645994606,27/05/2022 10:06:34,1653645993697,1,27/05/2022 11:06:33,85439,16,questionnaire-mbc5,,22124813,BLIND,6526010,,complete,,62909db86a9e464ac7112a22,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1768x992,1768x849,,Demographics,5,continue,No,gender-quantised,2
6,1653645994606,27/05/2022 10:06:34,1653645993697,1,27/05/2022 11:06:33,85439,16,questionnaire-mbc5,,22124813,BLIND,6526010,,complete,,62909db86a9e464ac7112a22,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1768x992,1768x849,,Demographics,5,continue,No,native-language,Yes
7,1653645994606,27/05/2022 10:06:34,1653645993698,1,27/05/2022 11:06:33,85439,16,questionnaire-mbc5,,22124813,BLIND,6526010,,complete,,62909db86a9e464ac7112a22,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1768x992,1768x849,,Demographics,5,continue,No,native-language-quantised,1
8,1653645994606,27/05/2022 10:06:34,1653645993698,1,27/05/2022 11:06:33,85439,16,questionnaire-mbc5,,22124813,BLIND,6526010,,complete,,62909db86a9e464ac7112a22,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1768x992,1768x849,,Demographics,5,continue,No,language1,Yes
9,1653645994606,27/05/2022 10:06:34,1653645993698,1,27/05/2022 11:06:33,85439,16,questionnaire-mbc5,,22124813,BLIND,6526010,,complete,,62909db86a9e464ac7112a22,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1768x992,1768x849,,Demographics,5,continue,No,language1-quantised,1
